"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101151442";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101151123";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101148225";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101151048";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101150579";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101151369";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101149117";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101152715";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101151289";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101151855";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101153815";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101153734";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101148550";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101153133";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101147098";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101096062";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101096062";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101096062";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101150921";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101149245";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101150374";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101152945";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101155271";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101149359";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101147425";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101122970";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105373";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101149607";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101111247";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072491";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101095849";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101095849";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101108335";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101088740";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101137701";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101063099";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054778";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101103755";"HORIZON.2.5.9";"Energy Storage";""
"101103755";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101103997";"HORIZON.2.5.9";"Energy Storage";""
"101103997";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101117579";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105480";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101153154";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101129853";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101104493";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061453";"EURATOM2027";"Euratom Research and Training Programme (EURATOM)";"true"
"101061453";"EURATOM.1.1.1";"Nuclear safety";""
"101119437";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054459";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101135374";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135374";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101106893";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101044599";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101091621";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091621";"HORIZON.2.4.4";"Advanced Materials";""
"101039657";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101078829";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101137802";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101106469";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101091464";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091464";"HORIZON.2.4.4";"Advanced Materials";""
"101108175";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101105740";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101093169";"HORIZON.2.4";"Digital, Industry and Space";"true"
"190146292";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073281";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061623";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101046693";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046693";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073899";"HORIZON.2.3.2";"Protection and Security";""
"101073899";"HORIZON.2.3";"Civil Security for Society";"true"
"101129729";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059825";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101093038";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101103667";"HORIZON.2.5.9";"Energy Storage";""
"101103667";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101091392";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091392";"HORIZON.2.4.4";"Advanced Materials";""
"101091496";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091496";"HORIZON.2.4.4";"Advanced Materials";""
"101115751";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101103631";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101154277";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101160253";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101073957";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073957";"HORIZON.2.3";"Civil Security for Society";"true"
"101060057";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060057";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101137711";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101137711";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101073547";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101150457";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101043844";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101099283";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101138897";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101138694";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101138694";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101138694";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101126733";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101154535";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069201";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101055096";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101106688";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101041069";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101109983";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101104240";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101104240";"HORIZON.2.4";"Digital, Industry and Space";""
"101104240";"HORIZON.2.3";"Civil Security for Society";""
"101104240";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101104240";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101112731";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101112731";"HORIZON.2.4";"Digital, Industry and Space";""
"101112731";"HORIZON.2.3";"Civil Security for Society";""
"101112731";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101112731";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101060666";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056858";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056858";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101088693";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101069311";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101056875";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056875";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101044424";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101137758";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101137758";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101077402";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101080377";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101080377";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101152437";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101076118";"HORIZON.1.1";"European Research Council (ERC)";"true"
"190191982";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101056804";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056804";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101137459";"HORIZON.2.1";"Health";"true"
"101137459";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137459";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101137967";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101137967";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101082720";"HORIZON.2.4.10";"Space, including Earth Observation";""
"101082720";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101082720";"HORIZON.2.3.2";"Protection and Security";""
"101059592";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059592";"HORIZON.2.6.1";"Environmental Observation";""
"101094716";"HORIZON.1.3";"Research infrastructures";"true"
"101094716";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101045273";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101062810";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101045136";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101071010";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101081661";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101081661";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101040625";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101087771";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101083922";"HORIZON.2.6.4";"Seas, Oceans and Inland Waters";""
"101083922";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101150025";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101041768";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101081568";"HORIZON.2.4.10";"Space, including Earth Observation";""
"101081568";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135492";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060329";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060329";"HORIZON.2.6.7";"Circular Systems";""
"101149072";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056841";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056841";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101107435";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101146338";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101093806";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101093806";"HORIZON.2.4";"Digital, Industry and Space";""
"101093806";"HORIZON.2.3";"Civil Security for Society";""
"101093806";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101093806";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101110350";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067679";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101084251";"HORIZON.2.5.2";"Energy Supply";""
"101084251";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101112876";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101112876";"HORIZON.2.4";"Digital, Industry and Space";""
"101112876";"HORIZON.2.3";"Civil Security for Society";""
"101112876";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101112876";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101135159";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060816";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060816";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101062895";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101082189";"HORIZON.2.4.10";"Space, including Earth Observation";""
"101082189";"HORIZON.2.4";"Digital, Industry and Space";"true"
"190134541";"HORIZON.3.1.2";"The Accelerator";""
"190134541";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101132433";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101132433";"HORIZON.2.2.1";"Democracy and Governance";""
"101090268";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101090268";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101061083";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101061083";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101069941";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101069941";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069941";"HORIZON.2.5.8";"Smart Mobility";""
"101090322";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101090322";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101078719";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101132215";"HORIZON.1.3";"Research infrastructures";"true"
"101132215";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101132215";"HORIZON.1.3.4";"Reinforcing European Research Infrastructure policy and International Cooperation";""
"101118420";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101068624";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056935";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056935";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101060418";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060418";"HORIZON.2.6.7";"Circular Systems";""
"101130576";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101159751";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101101917";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101101917";"HORIZON.2.5.8";"Smart Mobility";""
"101097924";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101087086";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101148931";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061421";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101039711";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101116504";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101094978";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101094978";"HORIZON.2.2.2";"Cultural Heritage";""
"101151283";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068395";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101081865";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101081865";"HORIZON.2.6.7";"Circular Systems";""
"101108204";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101124701";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101072820";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101136799";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101107353";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101132349";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101082049";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101082049";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101155266";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065876";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101108427";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101146984";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101116452";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101125376";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101060840";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101044011";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101039066";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101115769";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101123147";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101115813";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105509";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101113523";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101147417";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101131087";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101117670";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101107885";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101112457";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101112457";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101119780";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101082048";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101082048";"HORIZON.2.6.7";"Circular Systems";""
"101070169";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070169";"HORIZON.2.4.2";"Key Digital Technologies";""
"101082035";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101082035";"HORIZON.2.6.7";"Circular Systems";""
"101084628";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101084628";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101065785";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101108340";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101137814";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101137814";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101057131";"HORIZON.2.1";"Health";"true"
"101057131";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101108387";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056755";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056755";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101041110";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105420";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101160532";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101160532";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101081984";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101081984";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101112860";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101112860";"HORIZON.2.4";"Digital, Industry and Space";""
"101112860";"HORIZON.2.3";"Civil Security for Society";""
"101112860";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101112860";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101131426";"HORIZON.1.3";"Research infrastructures";"true"
"101131426";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101044437";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101079948";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101079948";"HORIZON.2.1";"Health";""
"101079948";"HORIZON.2.4";"Digital, Industry and Space";""
"101079948";"HORIZON.2.3";"Civil Security for Society";""
"101079948";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101079948";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101135047";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101057189";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101106906";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061028";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101061028";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101109287";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101082073";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101082073";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
